track_id,attributeA,attributeB,attributeC
5906,A4,B2,C2
5907,A5,B4,C3
5908,A2,B4,C5
5909,A1,B5,C3
5910,A1,B3,C3
5911,A5,B3,C1
5912,A1,B3,C4
5913,A4,B5,C2
5914,A5,B5,C5
5915,A5,B5,C1
5916,A2,B5,C5
5917,A2,B5,C5
5918,A2,B1,C2
5919,A2,B3,C3
5920,A2,B1,C5
5921,A5,B4,C1
5922,A4,B5,C1
5923,A1,B1,C1
5924,A2,B1,C5
5925,A3,B1,C1
5926,A5,B5,C4
5927,A4,B4,C3
5928,A5,B2,C5
5929,A2,B3,C4
5930,A3,B1,C1
5931,A4,B2,C5
5932,A3,B2,C3
5933,A1,B5,C5
5934,A3,B4,C2
5935,A1,B3,C5
5936,A1,B4,C2
5937,A1,B5,C2
5938,A1,B5,C4
5939,A4,B4,C1
5940,A1,B2,C5
5941,A3,B2,C3
5942,A3,B4,C4
5943,A3,B4,C1
5944,A1,B2,C1
5945,A2,B3,C4
5946,A1,B2,C1
5947,A3,B3,C1
5948,A4,B5,C4
5949,A4,B1,C5
5950,A5,B5,C1
5951,A3,B2,C3
5952,A4,B1,C3
5953,A3,B4,C4
5954,A2,B5,C3
5955,A2,B2,C2
5956,A3,B5,C4
5957,A5,B3,C3
5958,A5,B5,C1
5959,A2,B4,C2
5960,A4,B5,C4
5961,A4,B1,C3
5962,A1,B4,C2
5963,A3,B1,C5
5964,A4,B4,C4
5965,A2,B5,C1
5966,A4,B2,C3
5967,A3,B5,C1
5968,A5,B1,C2
5969,A1,B1,C3
5970,A2,B3,C4
5971,A2,B1,C5
5972,A3,B4,C5
5973,A2,B3,C4
5974,A1,B1,C3
5975,A2,B4,C5
5976,A2,B5,C1
5977,A3,B5,C3
5978,A2,B5,C2
5979,A3,B1,C4
5980,A5,B5,C5
5981,A5,B2,C2
5982,A2,B2,C5
5983,A2,B3,C2
5984,A3,B2,C3
5985,A5,B1,C1
5986,A4,B4,C1
5987,A1,B4,C2
5988,A2,B3,C3
5989,A5,B5,C4
5990,A4,B4,C4
5991,A2,B5,C2
5992,A2,B5,C5
5993,A2,B3,C4
5994,A1,B3,C5
5995,A5,B3,C5
5996,A2,B4,C3
5997,A5,B4,C4
5998,A5,B3,C4
5999,A2,B3,C3
6000,A5,B5,C3
6001,A5,B4,C5
6002,A5,B4,C5
6003,A5,B3,C2
6004,A3,B2,C2
6005,A5,B2,C2
6006,A3,B3,C1
6007,A5,B5,C5
6008,A3,B1,C2
6009,A3,B1,C4
6010,A1,B5,C2
6011,A4,B3,C3
6012,A4,B3,C4
6013,A3,B1,C1
6014,A3,B4,C5
6015,A3,B3,C5
6016,A5,B1,C2
6017,A4,B2,C3
6018,A4,B3,C4
6019,A1,B4,C3
6020,A5,B3,C2
6021,A1,B4,C3
6022,A2,B2,C3
6023,A1,B5,C3
6024,A2,B4,C1
6025,A5,B3,C2
6026,A5,B2,C5
6027,A5,B5,C2
6028,A2,B4,C1
6029,A3,B3,C1
6030,A5,B3,C5
6031,A4,B4,C5
6032,A5,B1,C3
6033,A2,B4,C2
6034,A2,B4,C4
6035,A4,B4,C3
6036,A2,B5,C2
6037,A3,B4,C2
6038,A3,B5,C1
6039,A5,B5,C2
6040,A1,B5,C2
6041,A3,B5,C5
6042,A4,B1,C2
6043,A3,B1,C4
6044,A5,B4,C1
6045,A5,B3,C1
6046,A1,B1,C2
6047,A1,B4,C3
6048,A4,B2,C2
6049,A4,B5,C3
6050,A1,B1,C5
6051,A5,B5,C4
6052,A1,B2,C3
6053,A2,B5,C4
6054,A1,B5,C4
6055,A5,B5,C2
6056,A2,B3,C3
6057,A2,B2,C5
6058,A3,B3,C5
6059,A4,B3,C2
6060,A5,B2,C5
6061,A3,B5,C3
6062,A1,B5,C4
6063,A2,B3,C5
6064,A3,B3,C3
6065,A5,B1,C4
6066,A1,B5,C3
6067,A3,B5,C4
6068,A4,B1,C3
6069,A3,B4,C1
6070,A5,B5,C1
6071,A4,B4,C2
6072,A4,B5,C1
6073,A3,B2,C3
6074,A3,B2,C4
6075,A3,B2,C4
6076,A1,B5,C4
6077,A5,B4,C3
6078,A2,B1,C3
6079,A2,B5,C1
6080,A1,B1,C4
6081,A1,B1,C1
6082,A4,B1,C4
6083,A5,B3,C2
6084,A5,B4,C5
6085,A4,B4,C3
6086,A2,B5,C1
6087,A4,B5,C4
6088,A3,B2,C2
6089,A2,B1,C5
6090,A2,B3,C3
6091,A4,B2,C4
6092,A3,B4,C5
6093,A3,B4,C4
6094,A5,B2,C5
6095,A3,B3,C3
6096,A2,B2,C3
6097,A3,B1,C5
6098,A1,B1,C2
6099,A4,B1,C3
6100,A4,B3,C1
6101,A2,B3,C2
6102,A5,B4,C3
6103,A5,B5,C4
6104,A2,B5,C3
6105,A2,B5,C5
6106,A3,B4,C3
6107,A5,B5,C2
6108,A2,B4,C1
6109,A2,B3,C3
6110,A2,B5,C5
6111,A5,B3,C2
6112,A5,B1,C3
6113,A4,B2,C2
6114,A4,B5,C2
6115,A2,B5,C2
6116,A3,B5,C4
6117,A2,B1,C1
6118,A1,B2,C5
6119,A5,B5,C1
6120,A1,B5,C3
6121,A4,B3,C5
6122,A4,B4,C5
6123,A3,B3,C3
6124,A3,B5,C1
6125,A5,B4,C5
6126,A1,B1,C5
6127,A3,B5,C2
6128,A2,B3,C4
6129,A5,B2,C1
6130,A4,B4,C4
6131,A5,B4,C3
6132,A5,B1,C1
6133,A1,B1,C4
6134,A4,B1,C5
6135,A5,B4,C1
6136,A3,B4,C2
6137,A2,B2,C4
6138,A2,B5,C3
6139,A1,B2,C3
6140,A2,B4,C4
6141,A2,B1,C2
6142,A2,B5,C3
6143,A3,B2,C5
6144,A2,B3,C5
6145,A4,B3,C1
6146,A4,B3,C2
6147,A3,B2,C1
6148,A4,B3,C5
6149,A1,B3,C2
6150,A4,B5,C5
6151,A1,B1,C4
6152,A4,B1,C3
6153,A4,B1,C4
6154,A3,B1,C3
6155,A1,B5,C3
6156,A5,B4,C3
6157,A5,B4,C2
6158,A5,B5,C1
6159,A1,B2,C2
6160,A4,B5,C3
6161,A5,B5,C5
6162,A4,B5,C4
6163,A5,B1,C5
6164,A5,B1,C2
6165,A2,B4,C2
6166,A3,B3,C4
6167,A2,B5,C5
6168,A3,B2,C3
6169,A2,B4,C4
6170,A2,B3,C1
6171,A1,B2,C3
6172,A2,B2,C5
6173,A2,B2,C1
6174,A4,B5,C3
6175,A1,B4,C4
6176,A4,B2,C5
6177,A4,B2,C5
6178,A3,B3,C2
6179,A4,B2,C2
6180,A5,B4,C3
6181,A2,B2,C2
6182,A5,B5,C4
6183,A2,B3,C3
6184,A4,B2,C5
6185,A4,B2,C3
6186,A5,B3,C2
6187,A2,B1,C5
6188,A2,B5,C5
6189,A4,B3,C2
6190,A5,B2,C4
6191,A2,B5,C3
6192,A5,B4,C1
6193,A5,B5,C2
6194,A5,B4,C1
6195,A4,B4,C3
6196,A2,B4,C1
6197,A1,B5,C2
6198,A5,B1,C4
6199,A2,B5,C1
6200,A4,B1,C5
6201,A5,B5,C2
6202,A3,B5,C1
6203,A5,B2,C2
6204,A5,B3,C1
6205,A3,B5,C3
6206,A5,B3,C2
6207,A1,B5,C1
6208,A3,B5,C4
6209,A4,B5,C4
6210,A5,B5,C2
6211,A5,B1,C1
6212,A2,B2,C1
6213,A1,B3,C5
6214,A2,B4,C3
6215,A4,B5,C5
6216,A1,B3,C2
6217,A3,B1,C1
6218,A4,B1,C1
6219,A2,B4,C2
6220,A4,B1,C3
6221,A5,B5,C1
6222,A5,B1,C1
6223,A5,B3,C5
6224,A4,B4,C5
6225,A5,B2,C5
6226,A3,B1,C1
6227,A4,B5,C2
6228,A4,B3,C4
6229,A3,B3,C2
6230,A2,B1,C1
6231,A3,B3,C1
6232,A5,B3,C3
6233,A5,B3,C2
6234,A4,B2,C5
6235,A2,B3,C5
6236,A3,B3,C2
6237,A4,B3,C2
6238,A3,B3,C5
6239,A2,B4,C2
6240,A5,B3,C2
6241,A2,B1,C1
6242,A4,B2,C5
6243,A4,B1,C1
6244,A4,B4,C2
6245,A3,B1,C1
6246,A4,B3,C4
6247,A2,B4,C2
6248,A5,B1,C3
6249,A2,B4,C3
6250,A2,B4,C2
6251,A4,B2,C1
6252,A1,B1,C4
6253,A4,B2,C2
6254,A4,B4,C4
6255,A3,B2,C2
6256,A2,B1,C2
6257,A1,B2,C4
6258,A2,B5,C1
6259,A2,B5,C2
6260,A1,B2,C1
6261,A5,B2,C5
6262,A1,B4,C5
6263,A2,B5,C2
6264,A5,B5,C5
6265,A3,B2,C3
6266,A1,B5,C3
6267,A2,B3,C3
6268,A2,B1,C1
6269,A5,B3,C5
6270,A5,B3,C3
6271,A3,B2,C2
6272,A3,B1,C1
6273,A4,B1,C4
6274,A4,B3,C5
6275,A3,B4,C1
6276,A3,B2,C4
6277,A5,B5,C3
6278,A3,B5,C3
6279,A4,B1,C5
6280,A4,B5,C5
6281,A2,B2,C5
6282,A4,B4,C5
6283,A4,B5,C3
6284,A5,B1,C1
6285,A3,B2,C5
6286,A1,B3,C3
6287,A3,B5,C3
6288,A3,B3,C3
6289,A1,B1,C5
6290,A4,B3,C5
6291,A4,B2,C5
6292,A5,B5,C2
6293,A1,B1,C3
6294,A2,B2,C3
6295,A5,B3,C3
6296,A2,B5,C5
6297,A1,B1,C4
6298,A4,B2,C5
6299,A5,B1,C4
6300,A2,B5,C1
6301,A1,B2,C4
6302,A2,B3,C2
6303,A1,B1,C4
6304,A1,B5,C3
6305,A1,B4,C5
6306,A5,B3,C3
6307,A5,B2,C5
6308,A4,B2,C3
6309,A1,B3,C4
6310,A1,B1,C4
6311,A2,B2,C2
6312,A5,B2,C5
6313,A4,B4,C4
6314,A5,B1,C2
6315,A2,B4,C5
6316,A1,B3,C5
6317,A1,B5,C2
6318,A5,B2,C4
6319,A1,B1,C2
6320,A2,B4,C2
6321,A1,B3,C4
6322,A1,B3,C3
6323,A1,B3,C1
6324,A4,B5,C3
6325,A3,B5,C1
6326,A5,B4,C3
6327,A4,B4,C2
6328,A1,B1,C4
6329,A5,B2,C5
6330,A3,B5,C1
6331,A2,B4,C1
6332,A4,B5,C2
6333,A1,B5,C4
6334,A5,B4,C2
6335,A5,B1,C3
6336,A4,B4,C1
6337,A5,B2,C5
6338,A4,B4,C3
6339,A3,B2,C4
6340,A5,B4,C5
6341,A3,B3,C3
6342,A1,B2,C3
6343,A5,B2,C3
6344,A5,B1,C4
6345,A1,B2,C5
6346,A5,B3,C1
6347,A5,B4,C1
6348,A2,B1,C3
6349,A3,B4,C2
6350,A2,B2,C2
6351,A2,B1,C2
6352,A1,B5,C4
6353,A3,B5,C1
6354,A3,B3,C4
6355,A2,B3,C1
6356,A3,B4,C3
6357,A4,B1,C5
6358,A4,B2,C2
6359,A3,B4,C5
6360,A2,B5,C2
6361,A3,B2,C5
6362,A1,B4,C1
6363,A4,B5,C4
6364,A2,B5,C3
6365,A4,B4,C2
6366,A1,B3,C4
6367,A4,B3,C4
6368,A5,B1,C3
6369,A5,B2,C2
6370,A3,B4,C3
6371,A4,B4,C4
6372,A2,B5,C3
6373,A3,B3,C2
6374,A4,B5,C1
6375,A5,B1,C5
6376,A1,B1,C3
6377,A2,B3,C1
6378,A5,B2,C3
6379,A4,B3,C4
6380,A5,B1,C3
6381,A3,B2,C1
6382,A5,B1,C3
6383,A1,B2,C4
6384,A1,B1,C1
6385,A2,B5,C3
6386,A4,B3,C2
6387,A4,B4,C4
6388,A4,B1,C5
6389,A4,B4,C5
6390,A2,B5,C2
6391,A4,B1,C1
6392,A5,B3,C3
6393,A2,B5,C3
6394,A4,B4,C2
6395,A5,B5,C5
6396,A4,B3,C3
6397,A5,B3,C2
6398,A5,B5,C4
6399,A2,B3,C5
6400,A2,B3,C5
6401,A2,B1,C3
6402,A2,B1,C2
6403,A3,B2,C5
6404,A1,B2,C3
6405,A1,B4,C1
6406,A3,B1,C2
6407,A3,B5,C5
6408,A4,B1,C1
6409,A4,B1,C2
6410,A2,B5,C4
6411,A2,B2,C4
6412,A1,B1,C4
6413,A2,B4,C3
6414,A2,B2,C2
6415,A3,B4,C5
6416,A3,B5,C2
6417,A1,B1,C4
6418,A2,B3,C3
6419,A4,B1,C2
6420,A1,B2,C2
6421,A1,B3,C1
6422,A3,B4,C1
6423,A5,B3,C3
6424,A4,B4,C4
6425,A2,B5,C3
6426,A5,B1,C2
6427,A2,B5,C3
6428,A2,B1,C5
6429,A3,B1,C3
6430,A1,B5,C3
6431,A3,B2,C5
6432,A4,B2,C3
6433,A2,B4,C3
6434,A4,B3,C5
6435,A1,B4,C3
6436,A4,B5,C4
6437,A5,B4,C4
6438,A2,B5,C5
6439,A1,B4,C5
6440,A5,B2,C5
6441,A5,B1,C4
6442,A2,B3,C1
6443,A1,B2,C5
6444,A2,B4,C2
6445,A5,B4,C5
6446,A2,B2,C1
6447,A1,B5,C1
6448,A4,B2,C1
6449,A2,B3,C3
6450,A5,B3,C3
6451,A2,B3,C4
6452,A4,B4,C1
6453,A5,B3,C2
6454,A2,B3,C3
6455,A5,B3,C3
6456,A1,B2,C5
6457,A5,B1,C5
6458,A2,B4,C1
6459,A4,B1,C1
6460,A2,B2,C3
6461,A2,B5,C2
6462,A3,B4,C4
6463,A3,B4,C1
6464,A5,B1,C5
6465,A2,B1,C2
6466,A4,B5,C3
6467,A5,B1,C3
6468,A3,B4,C2
6469,A2,B2,C4
6470,A5,B2,C2
6471,A5,B4,C1
6472,A4,B1,C4
6473,A5,B2,C3
6474,A2,B1,C5
6475,A1,B3,C5
6476,A3,B4,C2
6477,A3,B2,C5
6478,A2,B4,C1
6479,A5,B2,C4
6480,A5,B5,C4
6481,A2,B3,C4
6482,A2,B5,C2
6483,A3,B2,C2
6484,A5,B5,C4
6485,A2,B5,C2
6486,A1,B4,C4
6487,A5,B4,C4
6488,A4,B2,C3
6489,A2,B3,C3
6490,A3,B4,C1
6491,A5,B5,C5
6492,A5,B1,C2
6493,A2,B3,C3
6494,A1,B4,C3
6495,A5,B5,C4
6496,A1,B2,C2
6497,A4,B3,C4
6498,A2,B4,C4
6499,A4,B3,C3
6500,A1,B1,C3
6501,A2,B4,C2
6502,A4,B4,C1
6503,A3,B4,C4
6504,A4,B3,C3
6505,A1,B3,C5
6506,A1,B2,C4
6507,A5,B4,C3
6508,A2,B5,C1
6509,A1,B4,C4
6510,A1,B2,C2
6511,A5,B4,C2
6512,A5,B5,C3
6513,A1,B3,C5
6514,A2,B3,C5
6515,A5,B5,C2
6516,A4,B2,C5
6517,A1,B5,C5
6518,A3,B4,C1
6519,A2,B1,C3
6520,A1,B3,C4
6521,A4,B4,C4
6522,A1,B5,C5
6523,A4,B2,C4
6524,A1,B4,C1
6525,A5,B4,C2
6526,A1,B3,C3
6527,A2,B2,C5
6528,A5,B1,C4
6529,A1,B5,C4
6530,A3,B1,C2
6531,A5,B2,C5
6532,A5,B4,C1
6533,A2,B2,C1
6534,A4,B4,C5
6535,A5,B2,C2
6536,A2,B4,C1
6537,A2,B4,C5
6538,A3,B2,C2
6539,A4,B4,C2
6540,A1,B2,C5
6541,A2,B3,C3
6542,A5,B3,C5
6543,A1,B3,C2
6544,A2,B2,C3
6545,A2,B4,C1
6546,A5,B4,C4
6547,A5,B1,C2
6548,A2,B2,C2
6549,A3,B2,C5
6550,A4,B5,C4
6551,A2,B1,C1
6552,A2,B1,C1
6553,A2,B1,C3
6554,A5,B5,C3
6555,A4,B5,C1
6556,A2,B3,C5
6557,A5,B2,C2
6558,A1,B2,C1
6559,A1,B4,C2
6560,A4,B2,C1
6561,A5,B4,C1
6562,A1,B2,C1
6563,A2,B1,C5
6564,A1,B4,C4
6565,A2,B1,C4
6566,A3,B3,C3
6567,A4,B1,C5
6568,A5,B4,C2
6569,A2,B3,C2
6570,A3,B3,C1
6571,A4,B1,C3
6572,A4,B2,C1
6573,A4,B3,C4
6574,A5,B4,C1
6575,A3,B1,C5
6576,A2,B3,C5
6577,A1,B3,C2
6578,A1,B1,C5
6579,A5,B3,C1
6580,A4,B4,C5
6581,A2,B5,C5
6582,A1,B4,C2
6583,A2,B1,C5
6584,A5,B1,C5
6585,A5,B5,C3
6586,A4,B4,C2
6587,A3,B1,C3
6588,A4,B3,C1
6589,A2,B3,C1
6590,A4,B1,C3
6591,A3,B4,C3
6592,A1,B2,C4
6593,A2,B2,C2
6594,A5,B4,C4
6595,A5,B1,C4
6596,A4,B5,C4
6597,A1,B4,C2
6598,A5,B2,C3
6599,A1,B3,C2
6600,A4,B3,C1
6601,A2,B5,C2
6602,A1,B5,C5
6603,A5,B4,C1
6604,A2,B3,C2
6605,A3,B4,C5
6606,A5,B4,C5
6607,A3,B3,C2
6608,A4,B5,C2
6609,A4,B3,C1
6610,A3,B3,C1
6611,A5,B5,C5
6612,A5,B1,C3
6613,A5,B1,C3
6614,A2,B5,C5
6615,A1,B3,C3
6616,A3,B4,C1
6617,A1,B2,C5
6618,A4,B2,C1
6619,A1,B5,C2
6620,A5,B2,C2
6621,A3,B2,C5
6622,A3,B4,C1
6623,A3,B1,C2
6624,A4,B1,C4
6625,A2,B4,C4
6626,A3,B4,C3
6627,A1,B2,C5
6628,A1,B4,C1
6629,A5,B5,C2
6630,A1,B3,C4
6631,A5,B4,C2
6632,A1,B1,C2
6633,A3,B3,C2
6634,A5,B3,C5
6635,A3,B4,C1
6636,A4,B2,C3
6637,A2,B5,C5
6638,A2,B5,C4
6639,A5,B3,C5
6640,A4,B5,C2
6641,A1,B1,C5
6642,A4,B2,C5
6643,A3,B4,C4
6644,A5,B5,C2
6645,A3,B2,C4
6646,A2,B4,C4
6647,A2,B4,C1
6648,A5,B3,C4
6649,A1,B2,C5
6650,A1,B3,C1
6651,A5,B3,C1
6652,A2,B2,C5
6653,A3,B1,C1
6654,A5,B2,C1
6655,A4,B3,C3
6656,A3,B2,C3
6657,A3,B2,C4
6658,A5,B2,C1
6659,A4,B3,C5
6660,A4,B4,C3
6661,A5,B1,C5
6662,A5,B3,C5
6663,A2,B2,C3
6664,A1,B1,C2
6665,A3,B2,C3
6666,A5,B2,C5
6667,A3,B2,C2
6668,A1,B5,C3
6669,A4,B2,C5
6670,A4,B5,C5
6671,A4,B5,C3
6672,A4,B2,C1
6673,A2,B2,C2
6674,A1,B2,C5
6675,A1,B2,C2
6676,A3,B3,C4
6677,A5,B1,C1
6678,A5,B1,C1
6679,A3,B2,C1
6680,A2,B1,C3
6681,A5,B2,C1
6682,A4,B2,C5
6683,A1,B1,C5
6684,A4,B3,C1
6685,A2,B4,C5
6686,A2,B1,C5
6687,A1,B5,C4
6688,A4,B4,C3
6689,A4,B1,C2
6690,A5,B4,C3
6691,A1,B1,C2
6692,A2,B2,C5
6693,A2,B3,C3
6694,A5,B5,C5
6695,A1,B5,C5
6696,A4,B3,C2
6697,A4,B2,C3
6698,A4,B4,C3
6699,A5,B5,C1
6700,A2,B1,C2
6701,A4,B1,C5
6702,A2,B3,C3
6703,A5,B2,C1
6704,A3,B1,C4
6705,A1,B2,C4
6706,A5,B4,C4
6707,A5,B5,C5
6708,A2,B3,C1
6709,A1,B4,C5
6710,A5,B4,C5
6711,A5,B5,C4
6712,A5,B3,C3
6713,A5,B3,C3
6714,A5,B4,C3
6715,A5,B4,C1
6716,A1,B5,C3
6717,A2,B3,C4
6718,A1,B5,C2
6719,A5,B5,C1
6720,A2,B3,C4
6721,A2,B4,C2
6722,A5,B1,C4
6723,A5,B1,C3
6724,A2,B1,C3
6725,A1,B4,C2
6726,A4,B2,C2
6727,A5,B1,C5
6728,A5,B5,C5
6729,A3,B3,C5
6730,A5,B2,C5
6731,A4,B3,C4
6732,A3,B4,C4
6733,A1,B5,C4
6734,A3,B3,C4
6735,A3,B4,C2
6736,A2,B1,C1
6737,A1,B5,C5
6738,A3,B5,C2
6739,A4,B4,C4
6740,A5,B5,C2
6741,A5,B1,C1
6742,A2,B2,C2
6743,A2,B3,C3
6744,A4,B3,C1
6745,A5,B4,C1
6746,A2,B2,C4
6747,A5,B2,C5
6748,A1,B4,C3
6749,A2,B1,C2
6750,A3,B1,C5
6751,A1,B5,C1
6752,A4,B3,C5
6753,A2,B1,C5
6754,A3,B5,C3
6755,A2,B1,C5
6756,A1,B4,C5
6757,A1,B4,C5
6758,A4,B3,C4
6759,A4,B4,C1
6760,A5,B5,C1
6761,A2,B3,C5
6762,A2,B2,C5
6763,A4,B1,C4
6764,A5,B3,C1
6765,A3,B5,C5
6766,A4,B2,C4
6767,A4,B1,C2
6768,A1,B5,C2
6769,A2,B1,C3
6770,A4,B5,C2
6771,A3,B2,C5
6772,A4,B1,C5
6773,A4,B5,C4
6774,A2,B5,C2
6775,A5,B4,C1
6776,A2,B3,C2
6777,A2,B1,C4
6778,A5,B1,C1
6779,A3,B4,C5
6780,A4,B2,C1
6781,A4,B5,C1
6782,A3,B1,C2
6783,A3,B4,C3
6784,A3,B1,C1
6785,A1,B4,C2
6786,A5,B2,C4
6787,A4,B1,C5
6788,A4,B4,C3
6789,A1,B2,C3
6790,A4,B1,C3
6791,A3,B4,C2
6792,A5,B3,C2
6793,A1,B5,C5
6794,A2,B4,C5
6795,A3,B5,C3
6796,A4,B1,C1
6797,A4,B1,C5
6798,A4,B3,C5
6799,A3,B1,C2
6800,A4,B2,C2
6801,A4,B4,C4
6802,A3,B4,C2
6803,A4,B3,C4
6804,A5,B3,C1
6805,A2,B5,C2
6806,A4,B5,C4
6807,A5,B3,C4
6808,A5,B5,C3
6809,A2,B1,C3
6810,A5,B3,C3
6811,A1,B5,C2
6812,A5,B4,C1
6813,A2,B2,C3
6814,A5,B3,C1
6815,A4,B5,C3
6816,A4,B2,C1
6817,A5,B5,C4
6818,A5,B4,C5
6819,A5,B3,C2
6820,A1,B4,C1
6821,A5,B4,C4
6822,A2,B4,C5
6823,A2,B1,C5
6824,A3,B5,C3
6825,A5,B2,C2
6826,A4,B2,C5
6827,A5,B4,C2
6828,A3,B1,C5
6829,A2,B1,C3
6830,A5,B2,C4
6831,A1,B3,C2
6832,A2,B3,C4
6833,A3,B5,C4
6834,A2,B5,C1
6835,A3,B3,C5
6836,A2,B1,C5
6837,A2,B1,C4
6838,A5,B4,C2
6839,A3,B2,C5
6840,A5,B5,C2
6841,A5,B2,C2
6842,A1,B5,C4
6843,A4,B3,C3
6844,A4,B4,C5
6845,A1,B1,C5
6846,A2,B4,C5
6847,A1,B4,C3
6848,A3,B1,C1
6849,A4,B2,C2
6850,A3,B4,C3
6851,A3,B5,C5
6852,A4,B2,C2
6853,A5,B1,C2
6854,A1,B4,C2
6855,A5,B1,C4
6856,A5,B2,C4
6857,A5,B1,C5
6858,A1,B2,C4
6859,A2,B2,C3
6860,A3,B2,C2
6861,A2,B2,C5
6862,A2,B5,C5
6863,A2,B4,C5
6864,A3,B3,C2
6865,A5,B2,C1
6866,A2,B5,C5
6867,A3,B5,C3
6868,A2,B2,C3
6869,A5,B5,C2
6870,A3,B3,C1
6871,A5,B1,C1
6872,A1,B5,C2
6873,A2,B5,C5
6874,A5,B1,C5
6875,A3,B2,C2
6876,A1,B4,C5
6877,A1,B3,C2
6878,A2,B4,C1
6879,A3,B3,C2
6880,A4,B2,C3
6881,A1,B4,C5
6882,A3,B1,C3
6883,A3,B5,C5
6884,A1,B3,C4
6885,A5,B3,C3
6886,A4,B5,C1
6887,A3,B2,C4
6888,A2,B2,C4
6889,A3,B3,C4
6890,A3,B5,C5
6891,A4,B3,C2
6892,A3,B2,C4
6893,A1,B5,C4
6894,A1,B5,C2
6895,A1,B5,C2
6896,A5,B4,C4
6897,A1,B3,C3
6898,A1,B2,C4
6899,A3,B4,C4
6900,A4,B2,C4
6901,A4,B1,C5
6902,A2,B4,C3
6903,A4,B2,C1
6904,A4,B2,C1
6905,A3,B2,C5
6906,A5,B2,C4
6907,A3,B4,C5
6908,A3,B5,C2
6909,A3,B2,C3
6910,A4,B2,C4
6911,A2,B3,C2
6912,A4,B1,C2
6913,A3,B3,C3
6914,A5,B2,C3
6915,A1,B5,C5
6916,A2,B4,C1
6917,A2,B1,C1
6918,A3,B3,C1
6919,A2,B1,C5
6920,A5,B4,C4
6921,A5,B1,C4
6922,A3,B5,C4
6923,A2,B5,C1
6924,A2,B3,C3
6925,A3,B3,C4
6926,A3,B5,C5
6927,A1,B1,C1
6928,A5,B1,C3
6929,A3,B2,C3
6930,A2,B5,C5
6931,A3,B5,C1
6932,A2,B2,C1
6933,A3,B4,C1
6934,A4,B5,C2
6935,A1,B5,C4
6936,A3,B3,C3
6937,A4,B1,C4
6938,A2,B5,C1
6939,A2,B5,C2
6940,A2,B4,C2
6941,A3,B5,C3
6942,A2,B3,C4
6943,A4,B1,C3
6944,A3,B2,C4
6945,A5,B3,C2
6946,A4,B2,C2
6947,A2,B2,C5
6948,A4,B1,C3
6949,A1,B1,C3
6950,A3,B5,C3
6951,A5,B5,C3
6952,A4,B3,C1
6953,A3,B4,C4
6954,A1,B5,C1
6955,A3,B3,C1
6956,A2,B1,C2
6957,A2,B5,C4
6958,A4,B5,C1
6959,A1,B5,C2
6960,A5,B4,C3
6961,A4,B2,C4
6962,A4,B5,C4
6963,A2,B1,C5
6964,A4,B3,C5
6965,A2,B3,C4
6966,A2,B2,C5
6967,A1,B1,C2
6968,A2,B5,C2
6969,A2,B3,C5
6970,A3,B3,C4
6971,A4,B1,C4
6972,A4,B1,C3
6973,A1,B5,C1
6974,A1,B2,C5
6975,A2,B4,C2
6976,A1,B1,C2
6977,A3,B2,C4
6978,A5,B5,C4
6979,A4,B4,C5
6980,A2,B5,C1
6981,A1,B3,C4
6982,A1,B3,C2
6983,A5,B5,C4
6984,A3,B2,C2
6985,A1,B3,C1
6986,A4,B3,C2
6987,A2,B1,C5
6988,A3,B4,C3
6989,A2,B3,C2
6990,A3,B3,C5
6991,A5,B4,C1
6992,A1,B1,C2
6993,A3,B1,C1
6994,A4,B3,C5
6995,A3,B3,C4
6996,A3,B1,C1
6997,A5,B3,C3
6998,A1,B1,C2
6999,A3,B2,C3
7000,A5,B1,C4
7001,A1,B4,C3
7002,A2,B5,C3
7003,A2,B5,C3
7004,A1,B2,C4
7005,A1,B3,C3
7006,A1,B3,C5
7007,A4,B4,C2
7008,A4,B4,C4
7009,A5,B4,C2
7010,A1,B2,C3
7011,A2,B2,C5
7012,A4,B4,C3
7013,A3,B2,C1
7014,A5,B4,C4
7015,A3,B4,C1
7016,A3,B2,C4
7017,A3,B1,C3
7018,A2,B4,C2
7019,A4,B3,C4
7020,A4,B3,C4
7021,A5,B2,C2
7022,A3,B3,C2
7023,A1,B4,C1
7024,A3,B1,C1
7025,A4,B1,C3
7026,A4,B3,C3
7027,A2,B1,C2
7028,A4,B1,C5
7029,A5,B5,C4
7030,A2,B2,C5
7031,A5,B5,C4
7032,A5,B2,C3
7033,A5,B5,C5
7034,A3,B5,C5
7035,A5,B4,C5
7036,A2,B4,C3
7037,A4,B3,C3
7038,A4,B4,C2
7039,A1,B1,C1
7040,A3,B5,C2
7041,A4,B3,C3
7042,A1,B2,C4
7043,A5,B2,C3
7044,A3,B1,C4
7045,A5,B1,C1
7046,A3,B2,C4
7047,A3,B1,C1
7048,A4,B3,C4
7049,A2,B1,C3
7050,A3,B2,C5
7051,A5,B5,C5
7052,A2,B3,C4
7053,A2,B4,C2
7054,A1,B3,C3
7055,A4,B2,C2
7056,A2,B4,C2
7057,A5,B1,C1
7058,A4,B5,C3
7059,A2,B1,C2
7060,A4,B4,C3
7061,A1,B3,C1
7062,A5,B2,C5
7063,A3,B2,C2
7064,A4,B4,C5
7065,A3,B2,C5
7066,A1,B4,C3
7067,A3,B4,C5
7068,A5,B1,C4
7069,A2,B2,C3
7070,A1,B5,C1
